0.725000 0.475000	-3.7583e-05
0.750000 0.475000	-9.02195e-06
0.775000 0.475000	1.83742e-05
0.800000 0.475000	4.58968e-05
0.825000 0.475000	7.45184e-05
0.850000 0.475000	0.000105029
0.875000 0.475000	0.000127443
0.900000 0.475000	0.000132845
0.925000 0.475000	0.000120184
0.950000 0.475000	8.80796e-05
0.975000 0.475000	4.55032e-05
1.000000 0.475000	0

0.000000 0.500000	0
0.025000 0.500000	4.18051e-05
0.050000 0.500000	8.4212e-05
0.075000 0.500000	0.000119227
0.100000 0.500000	0.000136823
0.125000 0.500000	0.000137048
0.150000 0.500000	0.000119702
0.175000 0.500000	9.46915e-05
0.200000 0.500000	6.99387e-05
0.225000 0.500000	4.47724e-05
0.250000 0.500000	1.8229e-05
0.275000 0.500000	-1.11339e-05
0.300000 0.500000	-4.55508e-05
0.325000 0.500000	-7.79332e-05
0.350000 0.500000	-0.000102823
0.375000 0.500000	-0.000122155
0.400000 0.500000	-0.000137171
0.425000 0.500000	-0.000148685
0.450000 0.500000	-0.000157231
0.475000 0.500000	-0.000163148
0.500000 0.500000	-0.00016662
0.525000 0.500000	-0.00016769
0.550000 0.500000	-0.000166267
0.575000 0.500000	-0.000162105
0.600000 0.500000	-0.000154783
0.625000 0.500000	-0.000143639
0.650000 0.500000	-0.000127669
0.675000 0.500000	-0.000105326
0.700000 0.500000	-7.41779e-05
0.725000 0.500000	-4.11273e-05
0.750000 0.500000	-1.15606e-05
0.775000 0.500000	1.65299e-05
0.800000 0.500000	4.45467e-05
0.825000 0.500000	7.35312e-05
0.850000 0.500000	0.000104314
0.875000 0.500000	0.000126934
0.900000 0.500000	0.000132492
0.925000 0.500000	0.00011995
0.950000 0.500000	8.7937e-05
0.975000 0.500000	4.5435e-05
1.000000 0.500000	0

0.000000 0.525000	0
0.025000 0.525000	4.18059e-05
0.050000 0.525000	8.42119e-05
0.075000 0.525000	0.000119224
0.100000 0.525000	0.000136814
0.125000 0.525000	0.000137033
0.150000 0.525000	0.000119684
0.175000 0.525000	9.46869e-05
0.200000 0.525000	6.9983e-05
0.225000 0.525000	4.49442e-05
0.250000 0.525000	1.86888e-05
0.275000 0.525000	-1.00777e-05
0.300000 0.525000	-4.34105e-05
0.325000 0.525000	-7.45789e-05
0.350000 0.525000	-9.87564e-05
0.375000 0.525000	-0.000117725
0.400000 0.525000	-0.00013257
0.425000 0.525000	-0.000144011
0.450000 0.525000	-0.000152533
0.475000 0.525000	-0.000158448
0.500000 0.525000	-0.000161926
0.525000 0.525000	-0.000163008
0.550000 0.525000	-0.0001616
0.575000 0.525000	-0.000157467
0.600000 0.525000	-0.000150206
0.625000 0.525000	-0.000139197
0.650000 0.525000	-0.000123516
0.675000 0.525000	-0.000101764
0.700000 0.525000	-7.16933e-05
0.725000 0.525000	-3.98603e-05
0.750000 0.525000	-1.10204e-05
0.775000 0.525000	1.6695e-05
0.800000 0.525000	4.45338e-05
0.825000 0.525000	7.34442e-05
0.850000 0.525000	0.000104206
0.875000 0.525000	0.000126831
0.900000 0.525000	0.000132406
0.925000 0.525000	0.000119885
0.950000 0.525000	8.7893e-05
0.975000 0.525000	4.54127e-05
1.000000 0.525000	0

0.000000 0.550000	0
0.025000 0.550000	4.18211e-05
0.050000 0.550000	8.42479e-05
0.075000 0.550000	0.000119293
0.100000 0.550000	0.000136937
0.125000 0.550000	0.000137246
0.150000 0.550000	0.000120044
0.175000 0.550000	9.52878e-05
0.200000 0.550000	7.09871e-05
0.225000 0.550000	4.66362e-05
0.250000 0.550000	2.15935e-05
0.275000 0.550000	-4.9456e-06
0.300000 0.550000	-3.39788e-05
0.325000 0.550000	-6.05327e-05
0.350000 0.550000	-8.23839e-05
0.375000 0.550000	-0.00010008
0.400000 0.550000	-0.000114194
0.425000 0.550000	-0.000125203
0.450000 0.550000	-0.000133471
0.475000 0.550000	-0.000139245
0.500000 0.550000	-0.000142666
0.525000 0.550000	-0.00014376
0.550000 0.550000	-0.000142442
0.575000 0.550000	-0.000138504
0.600000 0.550000	-0.000131602
0.625000 0.550000	-0.000121234
0.650000 0.550000	-0.000106715
0.675000 0.550000	-8.714e-05
0.700000 0.550000	-6.13384e-05
0.725000 0.550000	-3.41342e-05
0.750000 0.550000	-7.66285e-06
0.775000 0.550000	1.87343e-05
0.800000 0.550000	4.5798e-05
0.825000 0.550000	7.4235e-05
0.850000 0.550000	0.0001047
0.875000 0.550000	0.000127137
0.900000 0.550000	0.000132591
0.925000 0.550000	0.000119993
0.950000 0.550000	8.79522e-05
0.975000 0.550000	4.54387e-05
1.000000 0.550000	0

0.000000 0.575000	0
0.025000 0.575000	4.1846e-05
0.050000 0.575000	8.43097e-05
0.075000 0.575000	0.000119417
0.100000 0.575000	0.000137165
0.125000 0.575000	0.000137643
0.150000 0.575000	0.000120708
0.175000 0.575000	9.63704e-05
0.200000 0.575000	7.27255e-05
0.225000 0.575000	4.94182e-05
0.250000 0.575000	2.60806e-05
0.275000 0.575000	2.44668e-06
0.300000 0.575000	-2.12939e-05
0.325000 0.575000	-4.33399e-05
0.350000 0.575000	-6.2465e-05
0.375000 0.575000	-7.84741e-05
0.400000 0.575000	-9.15219e-05
0.425000 0.575000	-0.000101851
0.450000 0.575000	-0.000109692
0.475000 0.575000	-0.000115216
0.500000 0.575000	-0.000118524
0.525000 0.575000	-0.000119629
0.550000 0.575000	-0.000118456
0.575000 0.575000	-0.000114833
0.600000 0.575000	-0.000108493
0.625000 0.575000	-9.9079e-05
0.650000 0.575000	-8.61766e-05
0.675000 0.575000	-6.9427e-05
0.700000 0.575000	-4.88783e-05
0.725000 0.575000	-2.62004e-05
0.750000 0.575000	-2.50762e-06
0.775000 0.575000	2.21369e-05
0.800000 0.575000	4.80644e-05
0.825000 0.575000	7.57476e-05
0.850000 0.575000	0.000105704
0.875000 0.575000	0.000127794
0.900000 0.575000	0.000133012
0.925000 0.575000	0.000120252
0.950000 0.575000	8.81001e-05
0.975000 0.575000	4.55062e-05
1.000000 0.575000	0

0.000000 0.600000	0
0.025000 0.600000	4.18693e-05
0.050000 0.600000	8.4374e-05
0.075000 0.600000	0.000119558
0.100000 0.600000	0.000137443
0.125000 0.600000	0.000138142
0.150000 0.600000	0.000121554
0.175000 0.600000	9.77395e-05
0.200000 0.600000	7.48758e-05
0.225000 0.600000	5.27268e-05
0.250000 0.600000	3.10974e-05
0.275000 0.600000	9.93445e-06
0.300000 0.600000	-1.04936e-05
0.325000 0.600000	-2.9411e-05
0.350000 0.600000	-4.61619e-05
0.375000 0.600000	-6.04817e-05
0.400000 0.600000	-7.23562e-05
0.425000 0.600000	-8.1885e-05
0.450000 0.600000	-8.91957e-05
0.475000 0.600000	-9.43971e-05
0.500000 0.600000	-9.75519e-05
0.525000 0.600000	-9.86623e-05
0.550000 0.600000	-9.76627e-05
0.575000 0.600000	-9.44177e-05
0.600000 0.600000	-8.87281e-05
0.625000 0.600000	-8.03509e-05
0.650000 0.600000	-6.90464e-05
0.675000 0.600000	-5.46784e-05
0.700000 0.600000	-3.73989e-05
0.725000 0.600000	-1.78596e-05
0.750000 0.600000	3.40974e-06
0.775000 0.600000	2.62927e-05
0.800000 0.600000	5.09607e-05
0.825000 0.600000	7.7746e-05
0.850000 0.600000	0.000107062
0.875000 0.600000	0.000128697
0.900000 0.600000	0.000133594
0.925000 0.600000	0.000120612
0.950000 0.600000	8.83044e-05
0.975000 0.600000	4.55989e-05
1.000000 0.600000	0

0.000000 0.625000	0
0.025000 0.625000	4.18736e-05
0.050000 0.625000	8.44049e-05
0.075000 0.625000	0.000119662
0.100000 0.625000	0.000137691
0.125000 0.625000	0.000138635
0.150000 0.625000	0.000122428
0.175000 0.625000	9.91782e-05
0.200000 0.625000	7.71219e-05
0.225000 0.625000	5.60989e-05
0.250000 0.625000	3.5997e-05
0.275000 0.625000	1.68138e-05
0.300000 0.625000	-1.27247e-06
0.325000 0.625000	-1.7893e-05
0.350000 0.625000	-3.26988e-05
0.375000 0.625000	-4.54952e-05
0.400000 0.625000	-5.62291e-05
0.425000 0.625000	-6.4933e-05
0.450000 0.625000	-7.16737e-05
0.475000 0.625000	-7.65147e-05
0.500000 0.625000	-7.94915e-05
0.525000 0.625000	-8.05974e-05
0.550000 0.625000	-7.97757e-05
0.575000 0.625000	-7.69195e-05
0.600000 0.625000	-7.18802e-05
0.625000 0.625000	-6.44875e-05
0.650000 0.625000	-5.45878e-05
0.675000 0.625000	-4.21059e-05
0.700000 0.625000	-2.7119e-05
0.725000 0.625000	-9.87742e-06
0.750000 0.625000	9.40424e-06
0.775000 0.625000	3.06905e-05
0.800000 0.625000	5.41227e-05
0.825000 0.625000	7.99707e-05
0.850000 0.625000	0.000108587
0.875000 0.625000	0.000129708
0.900000 0.625000	0.000134237
0.925000 0.625000	0.000120997
0.950000 0.625000	8.85167e-05
0.975000 0.625000	4.56924e-05
1.000000 0.625000	0

0.000000 0.650000	0
0.025000 0.650000	4.18347e-05
0.050000 0.650000	8.43546e-05
0.075000 0.650000	0.000119655
0.100000 0.650000	0.000137811
0.125000 0.650000	0.000138993
0.150000 0.650000	0.000123168
0.175000 0.650000	0.000100477
0.200000 0.650000	7.91953e-05
0.225000 0.650000	5.92034e-05
0.250000 0.650000	4.04175e-05
0.275000 0.650000	2.28263e-05
0.300000 0.650000	6.5175e-06
0.325000 0.650000	-8.3364e-06
0.350000 0.650000	-2.1559e-05
0.375000 0.650000	-3.30359e-05
0.400000 0.650000	-4.2725e-05
0.425000 0.650000	-5.06379e-05
0.450000 0.650000	-5.68111e-05
0.475000 0.650000	-6.12815e-05
0.500000 0.650000	-6.40676e-05
0.525000 0.650000	-6.5157e-05
0.550000 0.650000	-6.45002e-05
0.575000 0.650000	-6.20105e-05
0.600000 0.650000	-5.75717e-05
0.625000 0.650000	-5.10533e-05
0.650000 0.650000	-4.23367e-05
0.675000 0.650000	-3.13474e-05
0.700000 0.650000	-1.80828e-05
0.725000 0.650000	-2.6011e-06
0.750000 0.650000	1.50596e-05
0.775000 0.650000	3.49522e-05
0.800000 0.650000	5.72379e-05
0.825000 0.650000	8.21721e-05
0.850000 0.650000	0.00011008
0.875000 0.650000	0.00013067
0.900000 0.650000	0.000134816
0.925000 0.650000	0.000121317
0.950000 0.650000	8.86737e-05
0.975000 0.650000	4.5754e-05
1.000000 0.650000	0

0.000000 0.675000	0
0.025000 0.675000	4.1721e-05
0.050000 0.675000	8.41607e-05
0.075000 0.675000	0.000119447
0.100000 0.675000	0.000137685
0.125000 0.675000	0.000139074
0.150000 0.675000	0.000123603
0.175000 0.675000	0.000101439
0.200000 0.675000	8.08761e-05
0.225000 0.675000	6.18078e-05
0.250000 0.675000	4.41514e-05
0.275000 0.675000	2.7868e-05
0.300000 0.675000	1.29742e-05
0.325000 0.675000	-4.67903e-07
0.350000 0.675000	-1.23867e-05
0.375000 0.675000	-2.27329e-05
0.400000 0.675000	-3.1491e-05
0.425000 0.675000	-3.86734e-05
0.450000 0.675000	-4.43061e-05
0.475000 0.675000	-4.84134e-05
0.500000 0.675000	-5.10048e-05
0.525000 0.675000	-5.20653e-05
0.550000 0.675000	-5.15509e-05
0.575000 0.675000	-4.9388e-05
0.600000 0.675000	-4.54791e-05
0.625000 0.675000	-3.97131e-05
0.650000 0.675000	-3.19805e-05
0.675000 0.675000	-2.21903e-05
0.700000 0.675000	-1.02784e-05
0.725000 0.675000	3.80309e-06
0.750000 0.675000	2.0123e-05
0.775000 0.675000	3.88065e-05
0.800000 0.675000	6.00507e-05
0.825000 0.675000	8.41215e-05
0.850000 0.675000	0.000111342
0.875000 0.675000	0.00013141
0.900000 0.675000	0.000135188
0.925000 0.675000	0.000121458
0.950000 0.675000	8.86965e-05
0.975000 0.675000	4.57423e-05
1.000000 0.675000	0

0.000000 0.700000	0
0.025000 0.700000	4.14913e-05
0.050000 0.700000	8.3743e-05
0.075000 0.700000	0.000118923
0.100000 0.700000	0.00013717
0.125000 0.700000	0.000138712
0.150000 0.700000	0.000123556
0.175000 0.700000	0.000101878
0.200000 0.700000	8.19764e-05
0.225000 0.700000	6.37397e-05
0.250000 0.700000	4.70691e-05
0.275000 0.700000	3.18927e-05
0.300000 0.700000	1.81725e-05
0.325000 0.700000	5.89929e-06
0.350000 0.700000	-4.9234e-06
0.375000 0.700000	-1.42959e-05
0.400000 0.700000	-2.22303e-05
0.425000 0.700000	-2.87492e-05
0.450000 0.700000	-3.38789e-05
0.475000 0.700000	-3.76396e-05
0.500000 0.700000	-4.00376e-05
0.525000 0.700000	-4.10577e-05
0.550000 0.700000	-4.06599e-05
0.575000 0.700000	-3.87789e-05
0.600000 0.700000	-3.5327e-05
0.625000 0.700000	-3.02009e-05
0.650000 0.700000	-2.32899e-05
0.675000 0.700000	-1.44836e-05
0.700000 0.700000	-3.67393e-06
0.725000 0.700000	9.25279e-06
0.750000 0.700000	2.44349e-05
0.775000 0.700000	4.20546e-05
0.800000 0.700000	6.23482e-05
0.825000 0.700000	8.5607e-05
0.850000 0.700000	0.000112169
0.875000 0.700000	0.000131742
0.900000 0.700000	0.000135188
0.925000 0.700000	0.000121284
0.950000 0.700000	8.84865e-05
0.975000 0.700000	4.56047e-05
1.000000 0.700000	0

0.000000 0.725000	0
0.025000 0.725000	4.109e-05
0.050000 0.725000	8.29951e-05
0.075000 0.725000	0.000117935
0.100000 0.725000	0.00013609
0.125000 0.725000	0.000137715
0.150000 0.725000	0.000122828
0.175000 0.725000	0.000101603
0.200000 0.725000	8.23229e-05
0.225000 0.725000	6.48566e-05
0.250000 0.725000	4.9077e-05
0.275000 0.725000	3.48762e-05
0.300000 0.725000	2.21715e-05
0.325000 0.725000	1.09035e-05
0.350000 0.725000	1.02815e-06
0.375000 0.725000	-7.49197e-06
0.400000 0.725000	-1.46931e-05
0.425000 0.725000	-2.06106e-05
0.450000 0.725000	-2.52755e-05
0.475000 0.725000	-2.87091e-05
0.500000 0.725000	-3.09177e-05
0.525000 0.725000	-3.18872e-05
0.550000 0.725000	-3.1581e-05
0.575000 0.725000	-2.99388e-05
0.600000 0.725000	-2.68783e-05
0.625000 0.725000	-2.22984e-05
0.650000 0.725000	-1.60836e-05
0.675000 0.725000	-8.10698e-06
0.700000 0.725000	1.77048e-06
0.725000 0.725000	1.37061e-05
0.750000 0.725000	2.78867e-05
0.775000 0.725000	4.45401e-05
0.800000 0.725000	6.3943e-05
0.825000 0.725000	8.64219e-05
0.850000 0.725000	0.000112346
0.875000 0.725000	0.00013145
0.900000 0.725000	0.000134616
0.925000 0.725000	0.000120624
0.950000 0.725000	8.79178e-05
0.975000 0.725000	4.52733e-05
1.000000 0.725000	0

0.000000 0.750000	0
0.025000 0.750000	4.04415e-05
0.050000 0.750000	8.17727e-05
0.075000 0.750000	0.000116283
0.100000 0.750000	0.000134209
0.125000 0.750000	0.000135835
0.150000 0.750000	0.000121181
0.175000 0.750000	0.0001004
0.200000 0.750000	8.17388e-05
0.225000 0.750000	6.50263e-05
0.250000 0.750000	5.00957e-05
0.275000 0.750000	3.68001e-05
0.300000 0.750000	2.50182e-05
0.325000 0.750000	1.46525e-05
0.350000 0.750000	5.62464e-06
0.375000 0.750000	-2.13019e-06
0.400000 0.750000	-8.66751e-06
0.425000 0.750000	-1.40344e-05
0.450000 0.750000	-1.8268e-05
0.475000 0.750000	-2.13927e-05
0.500000 0.750000	-2.34163e-05
0.525000 0.750000	-2.43268e-05
0.550000 0.750000	-2.40904e-05
0.575000 0.750000	-2.26502e-05
0.600000 0.750000	-1.9927e-05
0.625000 0.750000	-1.58205e-05
0.650000 0.750000	-1.02106e-05
0.675000 0.750000	-2.95826e-06
0.700000 0.750000	6.09665e-06
0.725000 0.750000	1.71409e-05
0.750000 0.750000	3.03962e-05
0.775000 0.750000	4.61287e-05
0.800000 0.750000	6.46559e-05
0.825000 0.750000	8.63491e-05
0.850000 0.750000	0.000111628
0.875000 0.750000	0.000130277
0.900000 0.750000	0.000133219
0.925000 0.750000	0.000119256
0.950000 0.750000	8.68241e-05
0.975000 0.750000	4.46578e-05
1.000000 0.750000	0

0.000000 0.775000	0
0.025000 0.775000	3.94398e-05
0.050000 0.775000	7.98736e-05
0.075000 0.775000	0.000113692
0.100000 0.775000	0.000131209
0.125000 0.775000	0.000132749
0.150000 0.775000	0.000118319
0.175000 0.775000	9.80211e-05
0.200000 0.775000	8.00322e-05
0.225000 0.775000	6.41151e-05
0.250000 0.775000	5.00495e-05
0.275000 0.775000	3.76464e-05
0.300000 0.775000	2.675e-05
0.325000 0.775000	1.72337e-05
0.350000 0.775000	8.99491e-06
0.375000 0.775000	1.94947e-06
0.400000 0.775000	-3.97194e-06
0.425000 0.775000	-8.82543e-06
0.450000 0.775000	-1.26536e-05
0.475000 0.775000	-1.54838e-05
0.500000 0.775000	-1.7326e-05
0.525000 0.775000	-1.81705e-05
0.550000 0.775000	-1.79859e-05
0.575000 0.775000	-1.67187e-05
0.600000 0.775000	-1.4292e-05
0.625000 0.775000	-1.06066e-05
0.650000 0.775000	-5.54019e-06
0.675000 0.775000	1.05317e-06
0.700000 0.775000	9.3464e-06
0.725000 0.775000	1.95449e-05
0.750000 0.775000	3.18951e-05
0.775000 0.775000	4.66944e-05
0.800000 0.775000	6.43018e-05
0.825000 0.775000	8.51449e-05
0.850000 0.775000	0.000109717
0.875000 0.775000	0.000127888
0.900000 0.775000	0.000130661
0.925000 0.775000	0.00011688
0.950000 0.775000	8.4977e-05
0.975000 0.775000	4.3634e-05
1.000000 0.775000	0

0.000000 0.800000	0
0.025000 0.800000	3.79362e-05
0.050000 0.800000	7.70098e-05
0.075000 0.800000	0.000109763
0.100000 0.800000	0.000126639
0.125000 0.800000	0.000128012
0.150000 0.800000	0.000113857
0.175000 0.800000	9.41662e-05
0.200000 0.800000	7.69893e-05
0.225000 0.800000	6.19853e-05
0.250000 0.800000	4.88657e-05
0.275000 0.800000	3.73983e-05
0.300000 0.800000	2.73991e-05
0.325000 0.800000	1.87217e-05
0.350000 0.800000	1.12486e-05
0.375000 0.800000	4.88413e-06
0.400000 0.800000	-4.48967e-07
0.425000 0.800000	-4.81226e-06
0.450000 0.800000	-8.2517e-06
0.475000 0.800000	-1.07969e-05
0.500000 0.800000	-1.24596e-05
0.525000 0.800000	-1.32321e-05
0.550000 0.800000	-1.30859e-05
0.575000 0.800000	-1.19703e-05
0.600000 0.800000	-9.81203e-06
0.625000 0.800000	-6.51425e-06
0.650000 0.800000	-1.95588e-06
0.675000 0.800000	4.01047e-06
0.700000 0.800000	1.15623e-05
0.725000 0.800000	2.09134e-05
0.750000 0.800000	3.23241e-05
0.775000 0.800000	4.61146e-05
0.800000 0.800000	6.26828e-05
0.825000 0.800000	8.25233e-05
0.850000 0.800000	0.000106236
0.875000 0.800000	0.000123838
0.900000 0.800000	0.000126473
0.925000 0.800000	0.000113068
0.950000 0.800000	8.20547e-05
0.975000 0.800000	4.20287e-05
1.000000 0.800000	0

0.000000 0.825000	0
0.025000 0.825000	3.57236e-05
0.050000 0.825000	7.27675e-05
0.075000 0.825000	0.000103913
0.100000 0.825000	0.000119835
0.125000 0.825000	0.000120991
0.150000 0.825000	0.000107279
0.175000 0.825000	8.84749e-05
0.200000 0.825000	7.23811e-05
0.225000 0.825000	5.8505e-05
0.250000 0.825000	4.64823e-05
0.275000 0.825000	3.60466e-05
0.300000 0.825000	2.69986e-05
0.325000 0.825000	1.91847e-05
0.350000 0.825000	1.24827e-05
0.375000 0.825000	6.79426e-06
0.400000 0.825000	2.03991e-06
0.425000 0.825000	-1.84316e-06
0.450000 0.825000	-4.90169e-06
0.475000 0.825000	-7.16596e-06
0.500000 0.825000	-8.64878e-06
0.525000 0.825000	-9.34427e-06
0.550000 0.825000	-9.22657e-06
0.575000 0.825000	-8.2488e-06
0.600000 0.825000	-6.34212e-06
0.625000 0.825000	-3.41472e-06
0.650000 0.825000	6.4956e-07
0.675000 0.825000	5.99349e-06
0.700000 0.825000	1.27906e-05
0.725000 0.825000	2.12519e-05
0.750000 0.825000	3.16377e-05
0.775000 0.825000	4.42758e-05
0.800000 0.825000	5.95908e-05
0.825000 0.825000	7.81463e-05
0.850000 0.825000	0.000100692
0.875000 0.825000	0.000117498
0.900000 0.825000	0.000119976
0.925000 0.825000	0.000107199
0.950000 0.825000	7.75955e-05
0.975000 0.825000	3.96011e-05
1.000000 0.825000	0

0.000000 0.850000	0
0.025000 0.850000	3.25308e-05
0.050000 0.850000	6.65568e-05
0.075000 0.850000	9.52567e-05
0.100000 0.850000	0.000109794
0.125000 0.850000	0.000110756
0.150000 0.850000	9.78988e-05
0.175000 0.850000	8.05429e-05
0.200000 0.850000	6.59959e-05
0.225000 0.850000	5.35747e-05
0.250000 0.850000	4.28657e-05
0.275000 0.850000	3.36005e-05
0.300000 0.850000	2.55899e-05
0.325000 0.850000	1.86902e-05
0.350000 0.850000	1.27874e-05
0.375000 0.850000	7.7887e-06
0.400000 0.850000	3.6187e-06
0.425000 0.850000	2.17544e-07
0.450000 0.850000	-2.45948e-06
0.475000 0.850000	-4.44162e-06
0.500000 0.850000	-5.74175e-06
0.525000 0.850000	-6.35541e-06
0.550000 0.850000	-6.25968e-06
0.575000 0.850000	-5.41215e-06
0.600000 0.850000	-3.75002e-06
0.625000 0.850000	-1.18902e-06
0.650000 0.850000	2.37792e-06
0.675000 0.850000	7.08281e-06
0.700000 0.850000	1.30862e-05
0.725000 0.850000	2.05836e-05
0.750000 0.850000	2.98167e-05
0.775000 0.850000	4.10943e-05
0.800000 0.850000	5.48332e-05
0.825000 0.850000	7.1635e-05
0.850000 0.850000	9.24252e-05
0.875000 0.850000	0.000107945
0.900000 0.850000	0.000110147
0.925000 0.850000	9.83392e-05
0.950000 0.850000	7.09349e-05
0.975000 0.850000	3.60335e-05
1.000000 0.850000	0

0.000000 0.875000	0
0.025000 0.875000	2.80629e-05
0.050000 0.875000	5.75691e-05
0.075000 0.875000	8.2396e-05
0.100000 0.875000	9.49377e-05
0.125000 0.875000	9.5872e-05
0.150000 0.875000	8.47882e-05
0.175000 0.875000	7.00093e-05
0.200000 0.875000	5.77222e-05
0.225000 0.875000	4.71773e-05
0.250000 0.875000	3.80364e-05
0.275000 0.875000	3.01011e-05
0.300000 0.875000	2.32301e-05
0.325000 0.875000	1.7311e-05
0.350000 0.875000	1.22502e-05
0.375000 0.875000	7.96874e-06
0.400000 0.875000	4.40074e-06
0.425000 0.875000	1.49308e-06
0.450000 0.875000	-7.94386e-07
0.475000 0.875000	-2.48817e-06
0.500000 0.875000	-3.60029e-06
0.525000 0.875000	-4.12734e-06
0.550000 0.875000	-4.04953e-06
0.575000 0.875000	-3.32979e-06
0.600000 0.875000	-1.91291e-06
0.625000 0.875000	2.75258e-07
0.650000 0.875000	3.32888e-06
0.675000 0.875000	7.36349e-06
0.700000 0.875000	1.25182e-05
0.725000 0.875000	1.89596e-05
0.750000 0.875000	2.68889e-05
0.775000 0.875000	3.65574e-05
0.800000 0.875000	4.83025e-05
0.825000 0.875000	6.26431e-05
0.850000 0.875000	8.05625e-05
0.875000 0.875000	9.37564e-05
0.900000 0.875000	9.5391e-05
0.925000 0.875000	8.50349e-05
0.950000 0.875000	6.1128e-05
0.975000 0.875000	3.09771e-05
1.000000 0.875000	0

0.000000 0.900000	0
0.025000 0.900000	2.22169e-05
0.050000 0.900000	4.4831e-05
0.075000 0.900000	6.29577e-05
0.100000 0.900000	7.27252e-05
0.125000 0.900000	7.39877e-05
0.150000 0.900000	6.66989e-05
0.175000 0.900000	5.68814e-05
0.200000 0.900000	4.77182e-05
0.225000 0.900000	3.94443e-05
0.250000 0.900000	3.20923e-05
0.275000 0.900000	2.56284e-05
0.300000 0.900000	1.99948e-05
0.325000 0.900000	1.51263e-05
0.350000 0.900000	1.09584e-05
0.375000 0.900000	7.43112e-06
0.400000 0.900000	4.49213e-06
0.425000 0.900000	2.09777e-06
0.450000 0.900000	2.14505e-07
0.475000 0.900000	-1.18008e-06
0.500000 0.900000	-2.09633e-06
0.525000 0.900000	-2.53163e-06
0.550000 0.900000	-2.46957e-06
0.575000 0.900000	-1.87919e-06
0.600000 0.900000	-7.14352e-07
0.625000 0.900000	1.08683e-06
0.650000 0.900000	3.60243e-06
0.675000 0.900000	6.92707e-06
0.700000 0.900000	1.11721e-05
0.725000 0.900000	1.64651e-05
0.750000 0.900000	2.29492e-05
0.775000 0.900000	3.07795e-05
0.800000 0.900000	4.01186e-05
0.825000 0.900000	5.11293e-05
0.850000 0.900000	6.39798e-05
0.875000 0.900000	7.25397e-05
0.900000 0.900000	7.31596e-05
0.925000 0.900000	6.49083e-05
0.950000 0.900000	4.68706e-05
0.975000 0.900000	2.43375e-05
1.000000 0.900000	0

0.000000 0.925000	0
0.025000 0.925000	1.5871e-05
0.050000 0.925000	3.0894e-05
0.075000 0.925000	4.28523e-05
0.100000 0.925000	4.98659e-05
0.125000 0.925000	5.14987e-05
0.150000 0.925000	4.83276e-05
0.175000 0.925000	4.27558e-05
0.200000 0.925000	3.66261e-05
0.225000 0.925000	3.06769e-05
0.250000 0.925000	2.51988e-05
0.275000 0.925000	2.0292e-05
0.300000 0.925000	1.59729e-05
0.325000 0.925000	1.22207e-05
0.350000 0.925000	8.99963e-06
0.375000 0.925000	6.2702e-06
0.400000 0.925000	3.99475e-06
0.425000 0.925000	2.14063e-06
0.450000 0.925000	6.82183e-07
0.475000 0.925000	-3.97959e-07
0.500000 0.925000	-1.1079e-06
0.525000 0.925000	-1.44566e-06
0.550000 0.925000	-1.39846e-06
0.575000 0.925000	-9.42188e-07
0.600000 0.925000	-4.09431e-08
0.625000 0.925000	1.3532e-06
0.650000 0.925000	3.30013e-06
0.675000 0.925000	5.87111e-06
0.700000 0.925000	9.14701e-06
0.725000 0.925000	1.32142e-05
0.750000 0.925000	1.81553e-05
0.775000 0.925000	2.40277e-05
0.800000 0.925000	3.08134e-05
0.825000 0.925000	3.82896e-05
0.850000 0.925000	4.56583e-05
0.875000 0.925000	5.03299e-05
0.900000 0.925000	5.02052e-05
0.925000 0.925000	4.43648e-05
0.950000 0.925000	3.28132e-05
0.975000 0.925000	1.74935e-05
1.000000 0.925000	0

0.000000 0.950000	0
0.025000 0.950000	1.01652e-05
0.050000 0.950000	1.95324e-05
0.075000 0.950000	2.69715e-05
0.100000 0.950000	3.1551e-05
0.125000 0.950000	3.299e-05
0.150000 0.950000	3.16746e-05
0.175000 0.950000	2.86681e-05
0.200000 0.950000	2.49625e-05
0.225000 0.950000	2.11445e-05
0.250000 0.950000	1.75121e-05
0.275000 0.950000	1.41989e-05
0.300000 0.950000	1.12526e-05
0.325000 0.950000	8.67837e-06
0.350000 0.950000	6.46149e-06
0.375000 0.950000	4.57973e-06
0.400000 0.950000	3.0095e-06
0.425000 0.950000	1.72941e-06
0.450000 0.950000	7.22225e-07
0.475000 0.950000	-2.38528e-08
0.500000 0.950000	-5.14345e-07
0.525000 0.950000	-7.47846e-07
0.550000 0.950000	-7.15519e-07
0.575000 0.950000	-4.00711e-07
0.600000 0.950000	2.21292e-07
0.625000 0.950000	1.18329e-06
0.650000 0.950000	2.52586e-06
0.675000 0.950000	4.2963e-06
0.700000 0.950000	6.54617e-06
0.725000 0.950000	9.32589e-06
0.750000 0.950000	1.26731e-05
0.775000 0.950000	1.6588e-05
0.800000 0.950000	2.0982e-05
0.825000 0.950000	2.55745e-05
0.850000 0.950000	2.97074e-05
0.875000 0.950000	3.21473e-05
0.900000 0.950000	3.17772e-05
0.925000 0.950000	2.8018e-05
0.950000 0.950000	2.09184e-05
0.975000 0.950000	1.12814e-05
1.000000 0.950000	0

0.000000 0.975000	0
0.025000 0.975000	5.01407e-06
0.050000 0.975000	9.59249e-06
0.075000 0.975000	1.32311e-05
